what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1633423000787
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1633423000787
started,bundle,org.eclipse.jface,3.6.1.M20100825-0800,"org.eclipse.jface",1633423000787
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1633423000787
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1633423000788
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1633423000788
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1633423000788
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1633423000788
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1633423000788
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1633423000789
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1633423000789
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1633423000789
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1633423000789
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1633423000790
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1633423000790
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1633423000790
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1633423000791
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1633423000791
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1633423000792
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1633423000792
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1633423000792
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1633423000793
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1633423000793
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1633423000794
started,bundle,org.eclipse.ui.intro,3.4.0.v20100427,"org.eclipse.ui.intro",1633423000794
started,bundle,org.eclipse.ui.intro.universal,3.2.402.r36_v20100702,"org.eclipse.ui.intro.universal",1633423000794
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1633423000799
started,bundle,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.resources",1633423000799
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1633423000800
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1633423000800
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1633423000800
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1633423000801
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1633423000801
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1633423000801
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1633423000802
started,bundle,com.altera.sbtgui.integration,11.0.0.208,"com.altera.sbtgui.integration",1633423000803
started,bundle,com.altera.sbtgui.project,11.0.0.208,"com.altera.sbtgui.project",1633423000803
started,bundle,com.altera.sbtgui.ui,11.0.0.208,"com.altera.sbtgui.ui",1633423000803
started,bundle,com.altera.systemconsole,11.0.0.208,"com.altera.systemconsole",1633423000804
started,bundle,com.altera.utilities,11.0.0.208,"com.altera.utilities",1633423000804
os,sysinfo,,,"win32",1633423000813
arch,sysinfo,,,"x86",1633423000813
ws,sysinfo,,,"win32",1633423000813
locale,sysinfo,,,"fr_FR",1633423000813
processors,sysinfo,,,"8",1633423000813
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1633423000813
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1633423000813
java.specification.name,sysinfo,,,"Java Platform API Specification",1633423000813
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1633423000813
java.specification.version,sysinfo,,,"1.6",1633423000813
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1633423000813
java.version,sysinfo,,,"1.6.0_23",1633423000813
java.vm.info,sysinfo,,,"mixed mode",1633423000813
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1633423000813
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1633423000813
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1633423000813
java.vm.specification.version,sysinfo,,,"1.0",1633423000813
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1633423000813
java.vm.version,sysinfo,,,"19.0-b09",1633423000813
started,bundle,com.altera.sbtgui.launch,11.0.0.208,"com.altera.sbtgui.launch",1633423000836
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633423003722
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633423004974
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633423023746
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633423027142
started,bundle,com.altera.sbtgui.core,11.0.0.208,"com.altera.sbtgui.core",1633423029328
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1633423029425
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1633423029606
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1633423029628
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633423032063
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633423121481
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633423132387
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633423136437
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1633423152386
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633423152493
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.gnu.ui",1633423156771
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633423177924
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1633423202195
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1633423202509
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1633423202528
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201009141542,"org.eclipse.cdt.debug.core",1633423202696
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1633423202701
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1633423202708
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1633423205633
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1633423209359
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1633423209593
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633423221128
started,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1633423230969
started,bundle,org.eclipse.cdt.mylyn.ui,1.1.3.v20100909-0100-e3x,"org.eclipse.cdt.mylyn.ui",1633423232116
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633423232718
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1633423232724
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.rename",1633423232724
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633423232727
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633423236865
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1633423242602
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633423253672
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633423268060
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633423270441
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633423271769
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633423273492
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633423283476
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633423284513
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633423287485
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633423289151
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633423306878
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633423313540
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633423400141
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633423401177
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633423404155
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633423405940
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633423417065
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1633423476503
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1633423478451
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1633423531595
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633423565353
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633423583556
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633423586532
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633423592116
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633423592140
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633423592172
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633423592180
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633423593707
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633423597153
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633423691350
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633423692033
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633423830003
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1633423835496
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633423836153
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633424036599
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633424037852
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633424038951
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633424039240
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1633424040294
stopped,bundle,com.altera.debug.cdi.gdb.plugin,11.0.0.208,"com.altera.debug.cdi.gdb.plugin",1633424040294
stopped,bundle,com.altera.sbtgui.launch,11.0.0.208,"com.altera.sbtgui.launch",1633424040295
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201009141542,"org.eclipse.cdt.debug.mi.core",1633424040360
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1633424040386
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.search",1633424040408
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1633424040408
stopped,bundle,org.eclipse.cdt.dsf.ui,2.1.1.201009141542,"org.eclipse.cdt.dsf.ui",1633424040409
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201009141542,"org.eclipse.cdt.gdb.ui",1633424040427
stopped,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201009141542,"org.eclipse.cdt.dsf.gdb",1633424040507
stopped,bundle,com.altera.sbtgui.ui,11.0.0.208,"com.altera.sbtgui.ui",1633424040507
stopped,bundle,com.altera.sbtgui.project,11.0.0.208,"com.altera.sbtgui.project",1633424040507
stopped,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1633424040507
stopped,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1633424040507
stopped,bundle,org.eclipse.cdt.debug.ui.memory.traditional,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.traditional",1633424040530
stopped,bundle,org.eclipse.cdt.dsf,2.1.0.201009141542,"org.eclipse.cdt.dsf",1633424040553
stopped,bundle,org.eclipse.cdt.debug.core,7.0.0.201009141542,"org.eclipse.cdt.debug.core",1633424040553
stopped,bundle,org.eclipse.cdt.managedbuilder.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.ui",1633424040576
stopped,bundle,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.ui",1633424040576
stopped,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.gnu.ui",1633424040576
stopped,bundle,org.eclipse.cdt.managedbuilder.core,7.0.1.201009141542,"org.eclipse.cdt.managedbuilder.core",1633424040576
stopped,bundle,org.eclipse.cdt.make.core,7.0.0.201009141542,"org.eclipse.cdt.make.core",1633424040576
stopped,bundle,org.eclipse.cdt.mylyn.ui,1.1.3.v20100909-0100-e3x,"org.eclipse.cdt.mylyn.ui",1633424040576
stopped,bundle,com.altera.sbtgui.flash.plugin,11.0.0.208,"com.altera.sbtgui.flash.plugin",1633424040599
stopped,bundle,com.altera.sbtgui.gprof,11.0.0.208,"com.altera.sbtgui.gprof",1633424040621
stopped,bundle,com.altera.sbtgui.core,11.0.0.208,"com.altera.sbtgui.core",1633424040621
stopped,bundle,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui",1633424040621
stopped,bundle,org.eclipse.cdt.core,5.2.1.201009141542,"org.eclipse.cdt.core",1633424040659
stopped,bundle,org.eclipse.compare.win32,1.0.100.I20100505-1245,"org.eclipse.compare.win32",1633424040688
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1633424040706
stopped,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1633424040706
stopped,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1633424040707
stopped,bundle,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.resources",1633424040707
stopped,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1633424040785
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1633424040786
stopped,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1633424040787
stopped,bundle,org.eclipse.mylyn.resources.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.resources.ui",1633424040787
stopped,bundle,org.eclipse.mylyn.wikitext.tasks.ui,1.3.1.v20100823-0100-e3x,"org.eclipse.mylyn.wikitext.tasks.ui",1633424040807
stopped,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1633424040807
stopped,bundle,org.eclipse.mylyn.help.ui,3.4.1.v20100823-0100-e3x,"org.eclipse.mylyn.help.ui",1633424040807
stopped,bundle,org.eclipse.mylyn.tasks.bugs,3.4.1.v20100823-0100-e3x,"org.eclipse.mylyn.tasks.bugs",1633424040808
stopped,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1633424040808
stopped,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1633424040854
stopped,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1633424040960
stopped,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1633424040961
stopped,bundle,org.eclipse.cdt.debug.ui.memory.transport,2.1.0.201009141542,"org.eclipse.cdt.debug.ui.memory.transport",1633424040995
stopped,bundle,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools",1633424040996
stopped,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1633424041029
stopped,bundle,org.eclipse.mylyn.wikitext.ui,1.3.0.v20100608-0100-e3x,"org.eclipse.mylyn.wikitext.ui",1633424041038
stopped,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1633424041038
stopped,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1633424041038
stopped,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1633424041119
stopped,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1633424041119
stopped,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1633424041119
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1633424517420
started,bundle,org.eclipse.osgi,3.6.1.R36x_v20100806,"org.eclipse.osgi",1633424517420
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1633424517421
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1633424517421
started,bundle,org.eclipse.cdt.core,5.2.1.201009141542,"org.eclipse.cdt.core",1633424517421
started,bundle,org.eclipse.cdt.make.core,7.0.0.201009141542,"org.eclipse.cdt.make.core",1633424517421
started,bundle,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.ui",1633424517422
started,bundle,org.eclipse.cdt.managedbuilder.core,7.0.1.201009141542,"org.eclipse.cdt.managedbuilder.core",1633424517422
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.gnu.ui",1633424517431
started,bundle,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui",1633424517431
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1633424517432
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1633424517432
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1633424517433
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1633424517433
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1633424517433
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1633424517434
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1633424517434
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1633424517434
started,bundle,org.eclipse.core.resources,3.6.0.R36x_v20100825-0600,"org.eclipse.core.resources",1633424517434
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1633424517435
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1633424517435
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1633424517436
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1633424517436
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1633424517436
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1633424517436
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1633424517437
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1633424517437
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1633424517437
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1633424517445
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1633424517445
started,bundle,org.eclipse.equinox.p2.core,2.0.2.R36x_v20100804,"org.eclipse.equinox.p2.core",1633424517446
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.202.R36x_v20100727,"org.eclipse.equinox.p2.directorywatcher",1633424517446
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1633424517446
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1633424517446
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1633424517447
